,index,MARS,known_types,Obp19d,Obp56d,Obp83a,seq_batch,seq_depth,HDBSCAN_attempt,Or85c,5-HT1A,5-HT2B,Type,annotated
1641,ORNnuclei_adult_nSybUNC84GFP_P6_F4,4,VA1v,2.8607674,0.0,7.7413087,Plate #6 (unc84::GFP),159642,10,0.0,0.0,11.4224,Or_VA1v,VA1v
1642,ORNnuclei_adult_nSybUNC84GFP_P10_N18,22,DL5,13.7946825,2.5416493,13.829509,Plate #10 (unc84::GFP),414719,12,0.0,0.0,8.639738,Or_MARS22,unannotated
1643,ORNnuclei_adult_nSybUNC84GFP_P6_G12,1,DM4,11.202722,6.3134737,0.0,Plate #6 (unc84::GFP),89135,2,0.0,0.0,5.115067,Or_DM4,DM4
1644,ORN_10day_nuclei_P2_P16,26,DL5,9.819192,0.0,9.861024,Plate #2 (lam::GFP),1580263,-1,0.0,0.0,1.1799009,Or_DL5,DL5
1645,ORNnuclei_adult_nSybUNC84GFP_P5_A24,7,DC1,8.9357,0.0,9.7709055,Plate #5 (unc84::GFP),57297,23,0.0,0.0,10.080926,Or_DC1,DC1
1646,ORNnuclei_adult_nSybUNC84GFP_P9_A12,2,DM2,11.83373,0.0,0.0,Plate #9 (unc84::GFP),478745,3,0.0,0.0,9.6267395,Or_DM2,DM2
1647,ORN_10day_nuclei_P2_O6,4,NaN,1.9060687,0.0,0.0,Plate #2 (lam::GFP),363919,10,0.0,0.0,0.0,Or_VA1v,VA1v
1648,ORNnuclei_adult_nSybUNC84GFP_P8_N13,7,DC1,0.0,0.0,0.0,Plate #8 (unc84::GFP),547893,11,0.0,0.0,9.5282,Or_DC1,DC1
1649,ORNnuclei_adult_nSybUNC84GFP_P9_C5,12,"DL2v/d, DP1l, DC4/DP1m",8.753446,11.580645,0.0,Plate #9 (unc84::GFP),104513,1,0.0,0.0,3.4016562,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1650,ORNnuclei_adult_nSybUNC84GFP_P2_G18,15,DM1/VA2,5.9639287,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),113970,5,0.0,0.0,3.2889843,Or_VA2,VA2
1651,ORNnuclei_adult_nSybUNC84GFP_P2_M24,12,"DL2v/d, DP1l, DC4/DP1m",11.927685,1.2789645,1.2789645,Plate #2 (unc84::GFP) (unc84::GFP),700944,1,0.0,1.2789645,10.741088,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1652,ORNnuclei_adult_nSybUNC84GFP_P1_C2,11,VM3,12.438973,0.0,4.3042,Plate #1 (unc84::GFP),159951,-1,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
1653,ORNnuclei_adult_nSybUNC84GFP_P1_K16,14,DM1/VA2,5.9287815,0.0,0.7815766,Plate #1 (unc84::GFP),4172413,7,0.0,0.0,9.325612,Or_DM1,DM1
1654,ORNnuclei_adult_nSybUNC84GFP_P7_M14,26,DL5,7.7144275,9.807944,0.0,Plate #7 (unc84::GFP),928112,14,0.0,0.0,10.798437,Or_DL5,DL5
1655,ORNnuclei_adult_nSybUNC84GFP_P2_E1,9,VM1/VL1,5.941006,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),66186,1,0.0,0.0,4.0097895,Ir_MARS9,unannotated
1656,ORNnuclei_adult_nSybUNC84GFP_P5_L15,24,NaN,0.0,0.0,0.0,Plate #5 (unc84::GFP),485134,13,0.0,0.0,2.844759,Or_MARS24,unannotated
1657,ORNnuclei_adult_nSybUNC84GFP_P10_F5,20,NaN,0.0,0.0,0.0,Plate #10 (unc84::GFP),429168,1,0.0,0.0,2.9982443,Ir_MARS20,unannotated
1658,ORN_10day_nuclei_P3_E22,5,DA1,14.224479,9.697178,9.007154,Plate #3 (lam::GFP),2040715,4,0.0,0.0,0.0,Or_DA1,DA1
1659,ORNnuclei_adult_nSybUNC84GFP_P10_H1,1,DM4,12.078576,0.0,0.0,Plate #10 (unc84::GFP),175752,2,0.0,0.0,0.0,Or_DM4,DM4
1660,ORNnuclei_adult_nSybUNC84GFP_P8_F22,5,DA1,8.689729,0.0,11.258935,Plate #8 (unc84::GFP),228198,4,0.0,0.0,12.870771,Or_DA1,DA1
1661,ORNnuclei_adult_nSybUNC84GFP_P8_D8,1,DM4,12.853575,8.198659,11.840873,Plate #8 (unc84::GFP),136615,2,0.0,0.0,0.0,Or_DM4,DM4
1662,ORNnuclei_adult_nSybUNC84GFP_P8_H21,26,DL5,10.562082,8.600598,0.0,Plate #8 (unc84::GFP),369333,14,0.0,0.0,5.1778617,Or_DL5,DL5
1663,ORNnuclei_adult_nSybUNC84GFP_P5_H16,1,DM4,7.359671,0.0,0.0,Plate #5 (unc84::GFP),269540,2,0.0,0.0,8.553485,Or_DM4,DM4
1664,ORNnuclei_adult_nSybUNC84GFP_P3_H3,9,VM1/VL1,8.653565,0.0,0.0,Plate #3 (unc84::GFP),72193,1,0.0,0.0,0.0,Ir_MARS9,unannotated
1665,ORNnuclei_adult_nSybUNC84GFP_P3_B20,20,NaN,8.695638,0.0,4.9910145,Plate #3 (unc84::GFP),227263,1,0.0,0.0,2.4330096,Ir_MARS20,unannotated
1666,ORNnuclei_adult_nSybUNC84GFP_P5_N8,26,VA5/D,9.885366,4.7439528,0.0,Plate #5 (unc84::GFP),310124,14,0.0,0.0,0.0,Or_DL5,DL5
1667,ORNnuclei_adult_nSybUNC84GFP_P9_H21,9,VM1/VL1,7.309425,0.0,8.153374,Plate #9 (unc84::GFP),95166,1,0.0,0.0,0.0,Ir_MARS9,unannotated
1668,ORNnuclei_adult_nSybUNC84GFP_P1_J12,7,DC1,10.546307,0.0,0.0,Plate #1 (unc84::GFP),570132,20,0.0,0.0,13.39948,Or_DC1,DC1
1669,ORN_10day_nuclei_P2_F7,23,VA1d,11.806037,6.3875833,10.51913,Plate #2 (lam::GFP),132971,4,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
1670,ORNnuclei_adult_nSybUNC84GFP_P2_J15,13,NaN,11.104811,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),71775,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
1671,ORNnuclei_adult_nSybUNC84GFP_P5_C19,12,"DL2v/d, DP1l, DC4/DP1m",12.777553,6.863004,8.912448,Plate #5 (unc84::GFP),51991,1,0.0,0.0,11.021176,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1672,ORNnuclei_adult_nSybUNC84GFP_P1_J15,14,DM1/VA2,10.022327,0.0,9.549868,Plate #1 (unc84::GFP),578457,6,0.0,2.1562264,3.7116225,Or_DM1,DM1
1673,ORNnuclei_adult_nSybUNC84GFP_P6_L21,24,DM2,11.454451,5.8705525,0.0,Plate #6 (unc84::GFP),556448,3,0.0,0.0,3.0335908,Or_MARS24,unannotated
1674,ORNnuclei_adult_nSybUNC84GFP_P8_B8,7,DC1,7.5838227,0.0,3.334571,Plate #8 (unc84::GFP),330105,15,0.0,0.0,10.582937,Or_DC1,DC1
1675,ORNnuclei_adult_nSybUNC84GFP_P10_B16,24,DC2,6.291846,3.8531997,9.584522,Plate #10 (unc84::GFP),297353,-1,0.0,0.0,10.451222,Or_MARS24,unannotated
1676,ORN_10day_nuclei_P2_E16,23,VA1d,10.728431,4.6725893,11.752802,Plate #2 (lam::GFP),408115,-1,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
1677,ORNnuclei_adult_nSybUNC84GFP_P5_J19,26,DL5,6.5318413,0.0,0.0,Plate #5 (unc84::GFP),1311053,14,0.0,0.0,1.7173142,Or_DL5,DL5
1678,ORNnuclei_adult_nSybUNC84GFP_P9_N11,1,DM4,15.021127,12.708398,10.83849,Plate #9 (unc84::GFP),809795,2,0.0,0.0,8.017309,Or_DM4,DM4
1679,ORNnuclei_adult_nSybUNC84GFP_P5_E3,12,"DL2v/d, DP1l, DC4/DP1m",7.321987,0.0,6.0249305,Plate #5 (unc84::GFP),389921,1,0.0,0.0,10.398734,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1680,ORNnuclei_adult_nSybUNC84GFP_P8_M19,14,DM1/VA2,7.9029636,4.7200665,5.107273,Plate #8 (unc84::GFP),985955,7,0.0,0.0,0.0,Or_DM1,DM1
1681,ORNnuclei_adult_nSybUNC84GFP_P8_E12,2,DM2,9.088525,3.6892192,2.3122087,Plate #8 (unc84::GFP),252116,3,0.0,0.0,0.0,Or_DM2,DM2
1682,ORNnuclei_adult_nSybUNC84GFP_P7_I14,7,DC1,10.893831,8.874776,9.170061,Plate #7 (unc84::GFP),572120,15,0.0,0.0,5.168229,Or_DC1,DC1
1683,ORNnuclei_adult_nSybUNC84GFP_P10_K23,20,NaN,7.0642686,0.0,0.0,Plate #10 (unc84::GFP),82812,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1684,ORN_10day_nuclei_P2_C7,22,DA3?,14.608061,9.953723,13.815065,Plate #2 (lam::GFP),180685,12,0.0,0.0,0.0,Or_MARS22,unannotated
1685,ORNnuclei_adult_nSybUNC84GFP_P3_B17,26,DL5,7.906991,0.0,3.2381577,Plate #3 (unc84::GFP),1066871,14,0.0,0.0,0.0,Or_DL5,DL5
1686,ORNnuclei_adult_nSybUNC84GFP_P10_F21,3,DC2,4.1911077,0.0,3.268003,Plate #10 (unc84::GFP),115833,11,0.0,0.0,11.904674,Or_DC2,DC2
1687,ORNnuclei_adult_nSybUNC84GFP_P5_I13,14,DM1/VA2,9.567432,2.505208,3.3722034,Plate #5 (unc84::GFP),213798,7,0.0,0.0,0.0,Or_DM1,DM1
1688,ORNnuclei_adult_nSybUNC84GFP_P6_E22,1,DM4,9.44979,1.2188355,5.25446,Plate #6 (unc84::GFP),753246,2,0.0,0.0,1.2188355,Or_DM4,DM4
1689,ORNnuclei_adult_nSybUNC84GFP_P6_J11,5,DA1,6.5754333,0.0,4.3379326,Plate #6 (unc84::GFP),572228,4,0.0,0.0,13.340753,Or_DA1,DA1
1690,ORNnuclei_adult_nSybUNC84GFP_P6_J1,23,NaN,10.61507,6.8871,4.012916,Plate #6 (unc84::GFP),264133,18,0.0,0.0,3.6273634,Or_VA6_DC3_DM3,VA6_DC3_DM3
1691,ORN_10day_nuclei_P3_I2,19,VM1/VL1,9.919582,0.0,8.997001,Plate #3 (lam::GFP),286310,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1692,ORNnuclei_adult_nSybUNC84GFP_P2_K24,7,DC1,8.1867,0.0,8.745662,Plate #2 (unc84::GFP) (unc84::GFP),2669025,15,0.0,0.0,5.4985986,Or_DC1,DC1
1693,ORNnuclei_adult_nSybUNC84GFP_P10_L18,4,VA1v,10.280703,0.867289,0.0,Plate #10 (unc84::GFP),1213251,10,0.0,0.0,11.308531,Or_VA1v,VA1v
1694,ORNnuclei_adult_nSybUNC84GFP_P8_B9,14,DM1/VA2,12.099227,5.246636,5.765411,Plate #8 (unc84::GFP),243467,7,0.0,0.0,2.35257,Or_DM1,DM1
1695,ORNnuclei_adult_nSybUNC84GFP_P1_C1,5,DA1,12.523543,0.0,9.020048,Plate #1 (unc84::GFP),69476,4,0.0,0.0,5.465334,Or_DA1,DA1
1696,ORN_10day_nuclei_P3_K14,22,DA3?,11.242566,11.0823345,11.998769,Plate #3 (lam::GFP),1287790,1,0.0,0.0,0.0,Or_MARS22,unannotated
1697,ORNnuclei_adult_nSybUNC84GFP_P5_A16,20,NaN,0.0,0.0,0.0,Plate #5 (unc84::GFP),55946,1,0.0,0.0,9.9686165,Ir_MARS20,unannotated
1698,ORNnuclei_adult_nSybUNC84GFP_P7_H19,14,DM1/VA2,7.0161934,0.0,7.928477,Plate #7 (unc84::GFP),70069,7,0.0,0.0,0.0,Or_DM1,DM1
1699,ORN_10day_nuclei_P2_A12,14,DM1/VA2,10.604869,10.823446,9.871378,Plate #2 (lam::GFP),215891,7,0.0,0.0,0.0,Or_DM1,DM1
1700,ORNnuclei_adult_nSybUNC84GFP_P7_F3,14,NaN,12.993683,12.172547,10.035255,Plate #7 (unc84::GFP),146900,-1,0.0,0.0,0.0,Or_DM1,DM1
1701,ORNnuclei_adult_nSybUNC84GFP_P2_G1,24,VA5/D,10.430176,8.042818,0.0,Plate #2 (unc84::GFP) (unc84::GFP),997291,-1,0.0,0.0,1.5875727,Or_MARS24,unannotated
1702,ORN_10day_nuclei_P3_H19,19,VM1/VL1,0.0,0.0,0.0,Plate #3 (lam::GFP),393032,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1703,ORNnuclei_adult_nSybUNC84GFP_P5_G21,12,"DL2v/d, DP1l, DC4/DP1m",8.70059,0.0,13.576819,Plate #5 (unc84::GFP),192751,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1704,ORNnuclei_adult_nSybUNC84GFP_P6_H1,15,DM1/VA2,12.320008,4.521692,0.0,Plate #6 (unc84::GFP),728259,5,0.0,0.0,10.996372,Or_VA2,VA2
1705,ORNnuclei_adult_nSybUNC84GFP_P1_F18,9,VM1/VL1,10.399415,9.707683,6.069594,Plate #1 (unc84::GFP),2085759,1,0.0,0.9700316,2.2736752,Ir_MARS9,unannotated
1706,ORNnuclei_adult_nSybUNC84GFP_P5_N17,10,VA5/D,0.0,0.0,9.471696,Plate #5 (unc84::GFP),287725,19,0.0,0.0,8.595388,Or_D,D
1707,ORNnuclei_adult_nSybUNC84GFP_P1_D5,11,VM3,10.958721,0.0,0.0,Plate #1 (unc84::GFP),823936,17,0.0,0.0,10.635654,Or_VM3_VA5,VM3_VA5
1708,ORNnuclei_adult_nSybUNC84GFP_P7_K12,9,VM1/VL1,11.704482,9.154905,10.051482,Plate #7 (unc84::GFP),333899,1,0.0,9.092956,1.9981657,Ir_MARS9,unannotated
1709,ORNnuclei_adult_nSybUNC84GFP_P2_K13,5,DA1,12.603241,0.0,5.02433,Plate #2 (unc84::GFP) (unc84::GFP),1965494,4,0.0,0.0,10.232101,Or_DA1,DA1
1710,ORNnuclei_adult_nSybUNC84GFP_P8_K2,11,VM3,4.322282,0.0,7.8395743,Plate #8 (unc84::GFP),52618,17,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
1711,ORN_10day_nuclei_P2_N20,24,NaN,13.075857,9.293075,11.562885,Plate #2 (lam::GFP),1034603,-1,0.0,0.0,2.7653918,Or_MARS24,unannotated
1712,ORNnuclei_adult_nSybUNC84GFP_P9_H24,14,DM1/VA2,11.352869,0.0,0.0,Plate #9 (unc84::GFP),178237,7,0.0,0.0,0.0,Or_DM1,DM1
1713,ORNnuclei_adult_nSybUNC84GFP_P6_I1,5,DA1,5.8475876,0.0,5.415935,Plate #6 (unc84::GFP),335786,4,0.0,0.0,0.0,Or_DA1,DA1
1714,ORNnuclei_adult_nSybUNC84GFP_P5_C9,4,VA1v,7.783328,0.0,3.3970907,Plate #5 (unc84::GFP),104879,10,0.0,0.0,0.0,Or_VA1v,VA1v
1715,ORN_10day_nuclei_P3_O9,19,VM1/VL1,10.757101,6.7324243,7.287484,Plate #3 (lam::GFP),360766,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1716,ORN_10day_nuclei_P2_P20,15,DM1/VA2,13.908766,0.0,0.0,Plate #2 (lam::GFP),669095,5,0.0,0.0,0.0,Or_VA2,VA2
1717,ORNnuclei_adult_nSybUNC84GFP_P7_F16,14,DM1/VA2,4.5462747,5.013951,3.314114,Plate #7 (unc84::GFP),223564,7,0.0,0.0,0.0,Or_DM1,DM1
1718,ORNnuclei_adult_nSybUNC84GFP_P9_A5,24,"DL2v/d, DP1l, DC4/DP1m",11.378369,0.0,7.20881,Plate #9 (unc84::GFP),61252,-1,0.0,0.0,11.148676,Or_MARS24,unannotated
1719,ORNnuclei_adult_nSybUNC84GFP_P3_P4,0,V,13.030851,0.0,13.989228,Plate #3 (unc84::GFP),279993,0,0.0,0.0,0.0,Gr_V,V
1720,ORNnuclei_adult_nSybUNC84GFP_P7_H14,22,NaN,13.621752,9.659474,11.32005,Plate #7 (unc84::GFP),241424,12,0.0,0.0,0.0,Or_MARS22,unannotated
1721,ORNnuclei_adult_nSybUNC84GFP_P10_C12,0,V,9.087458,6.333419,0.0,Plate #10 (unc84::GFP),138122,0,0.0,0.0,10.3962145,Gr_V,V
1722,ORNnuclei_adult_nSybUNC84GFP_P3_F4,12,"DL2v/d, DP1l, DC4/DP1m",0.0,0.0,11.730837,Plate #3 (unc84::GFP),756946,1,0.0,0.0,11.300911,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1723,ORNnuclei_adult_nSybUNC84GFP_P9_M24,14,DM1/VA2,2.6566641,6.9193664,0.0,Plate #9 (unc84::GFP),1507803,7,0.0,0.0,1.2181197,Or_DM1,DM1
1724,ORNnuclei_adult_nSybUNC84GFP_P10_B9,13,NaN,11.8963375,6.6025424,12.559402,Plate #10 (unc84::GFP),166360,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
1725,ORNnuclei_adult_nSybUNC84GFP_P7_N19,6,NaN,8.494953,5.3678856,3.9440126,Plate #7 (unc84::GFP),347440,1,0.0,0.0,2.7562525,Ir_VP1l_VP3,VP1l_VP3
1726,ORNnuclei_adult_nSybUNC84GFP_P3_K4,12,"DL2v/d, DP1l, DC4/DP1m",10.876006,0.0,0.0,Plate #3 (unc84::GFP),741082,1,0.0,1.2322791,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1727,ORNnuclei_adult_nSybUNC84GFP_P6_D6,12,"DL2v/d, DP1l, DC4/DP1m",3.179242,8.281906,0.0,Plate #6 (unc84::GFP),992764,1,0.0,0.0,1.5919558,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1728,ORNnuclei_adult_nSybUNC84GFP_P5_E17,3,DC2,13.159011,0.0,7.4999976,Plate #5 (unc84::GFP),1044334,11,0.0,0.9690477,2.75388,Or_DC2,DC2
1729,ORNnuclei_adult_nSybUNC84GFP_P6_J22,18,NaN,7.422837,0.0,5.319742,Plate #6 (unc84::GFP),539299,1,0.0,0.0,1.5131162,Ir_VP4_VP1d,VP4_VP1d_VP2
1730,ORNnuclei_adult_nSybUNC84GFP_P2_O8,24,DL5,11.566583,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),668511,-1,0.0,0.0,0.0,Or_MARS24,unannotated
1731,ORN_10day_nuclei_P2_D15,23,VA6/DC3,10.955385,0.0,8.750739,Plate #2 (lam::GFP),749256,8,0.0,0.0,1.2232108,Or_VA6_DC3_DM3,VA6_DC3_DM3
1732,ORNnuclei_adult_nSybUNC84GFP_P8_C5,1,DM4,10.713315,10.001101,7.229003,Plate #8 (unc84::GFP),516712,-1,0.0,0.0,0.0,Or_DM4,DM4
1733,ORN_10day_nuclei_P3_E8,25,NaN,12.70082,6.6951303,10.53325,Plate #3 (lam::GFP),1490967,-1,0.0,0.0,3.6325004,Or_MARS25,unannotated
1734,ORNnuclei_adult_nSybUNC84GFP_P3_P12,23,DL3/DA4m,11.307688,0.0,9.196122,Plate #3 (unc84::GFP),187856,-1,0.0,4.0848875,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
1735,ORNnuclei_adult_nSybUNC84GFP_P6_D17,25,NaN,9.946787,10.327051,7.8088145,Plate #6 (unc84::GFP),53757,12,0.0,0.0,0.0,Or_MARS25,unannotated
1736,ORNnuclei_adult_nSybUNC84GFP_P1_H1,23,VA6/DC3,13.945819,1.4871393,0.0,Plate #1 (unc84::GFP),554531,-1,0.0,1.4871393,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
1737,ORN_10day_nuclei_P2_I9,15,DM1/VA2,11.701507,0.0,12.195378,Plate #2 (lam::GFP),655361,5,0.0,0.0,1.3367841,Or_VA2,VA2
1738,ORN_10day_nuclei_P2_H7,22,NaN,14.711313,10.072193,9.936973,Plate #2 (lam::GFP),62294,12,0.0,0.0,0.0,Or_MARS22,unannotated
1739,ORN_10day_nuclei_P3_E15,24,NaN,10.257224,7.746058,11.133487,Plate #3 (lam::GFP),1333757,12,0.0,7.4813437,0.8071585,Or_MARS24,unannotated
1740,ORNnuclei_adult_nSybUNC84GFP_P5_E19,22,NaN,13.214548,8.012103,12.878539,Plate #5 (unc84::GFP),97217,12,0.0,0.0,0.0,Or_MARS22,unannotated
1741,ORNnuclei_adult_nSybUNC84GFP_P1_E3,6,NaN,9.725804,10.059391,0.0,Plate #1 (unc84::GFP),367718,1,0.0,0.0,1.895099,Ir_VP1l_VP3,VP1l_VP3
1742,ORNnuclei_adult_nSybUNC84GFP_P8_L12,12,"DL2v/d, DP1l, DC4/DP1m",13.614852,11.438108,11.234174,Plate #8 (unc84::GFP),295275,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1743,ORNnuclei_adult_nSybUNC84GFP_P8_D9,5,DA1,10.907897,9.931488,10.524997,Plate #8 (unc84::GFP),162992,4,0.0,0.0,11.365867,Or_DA1,DA1
1744,ORNnuclei_adult_nSybUNC84GFP_P10_D17,22,NaN,15.680789,13.267342,12.69417,Plate #10 (unc84::GFP),62178,12,0.0,0.0,0.0,Or_MARS22,unannotated
1745,ORN_10day_nuclei_P2_I23,18,NaN,13.265533,9.391299,0.0,Plate #2 (lam::GFP),524961,1,0.0,0.0,0.0,Ir_VP4_VP1d,VP4_VP1d_VP2
1746,ORNnuclei_adult_nSybUNC84GFP_P6_D5,3,DC2,5.4867535,0.0,0.0,Plate #6 (unc84::GFP),661478,11,0.0,0.0,13.434387,Or_DC2,DC2
1747,ORNnuclei_adult_nSybUNC84GFP_P2_K8,22,DA1,15.169837,10.679595,12.804447,Plate #2 (unc84::GFP) (unc84::GFP),1879045,8,0.0,0.0,0.0,Or_MARS22,unannotated
1748,ORN_10day_nuclei_P2_B8,22,NaN,14.524403,8.515065,14.217052,Plate #2 (lam::GFP),1288239,4,0.0,0.0,4.5552855,Or_MARS22,unannotated
1749,ORNnuclei_adult_nSybUNC84GFP_P2_O6,9,VM1/VL1,14.409634,3.9478037,0.0,Plate #2 (unc84::GFP) (unc84::GFP),69293,1,0.0,0.0,0.0,Ir_MARS9,unannotated
1750,ORNnuclei_adult_nSybUNC84GFP_P10_N17,25,NaN,12.822545,11.112314,11.805901,Plate #10 (unc84::GFP),190256,12,0.0,0.0,0.0,Or_MARS25,unannotated
1751,ORN_10day_nuclei_P3_M3,16,NaN,11.832192,9.744256,11.009633,Plate #3 (lam::GFP),1180170,-1,0.0,0.0,2.959526,Or_DL3,DL3
1752,ORNnuclei_adult_nSybUNC84GFP_P10_K3,9,VM1/VL1,7.4012423,1.8582454,0.0,Plate #10 (unc84::GFP),380856,1,0.0,4.90122,0.0,Ir_MARS9,unannotated
1753,ORNnuclei_adult_nSybUNC84GFP_P2_M4,7,DC1,14.091089,7.3460727,5.920149,Plate #2 (unc84::GFP) (unc84::GFP),2653057,15,0.0,0.0,8.861065,Or_DC1,DC1
1754,ORN_10day_nuclei_P2_C9,18,NaN,11.727417,0.0,3.2352178,Plate #2 (lam::GFP),475247,1,0.0,0.0,0.0,Ir_VP4_VP1d,VP4_VP1d_VP2
1755,ORNnuclei_adult_nSybUNC84GFP_P10_H17,0,V,6.795617,9.302707,3.4605339,Plate #10 (unc84::GFP),99916,0,0.0,0.0,0.0,Gr_V,V
1756,ORNnuclei_adult_nSybUNC84GFP_P9_L9,7,DC1,13.882966,8.849303,9.216057,Plate #9 (unc84::GFP),284648,-1,0.0,0.0,0.0,Or_DC1,DC1
1757,ORNnuclei_adult_nSybUNC84GFP_P3_L5,26,DL5,7.461696,0.0,0.0,Plate #3 (unc84::GFP),627580,14,0.0,2.0658634,2.0658634,Or_DL5,DL5
1758,ORNnuclei_adult_nSybUNC84GFP_P8_B4,4,VA1v,3.1208103,0.0,0.0,Plate #8 (unc84::GFP),129891,10,0.0,0.0,0.0,Or_VA1v,VA1v
